timestamp ,90%-threshold,95%-threshold,98%-threshold,z-score
09/05/16 09,0,0,0,-0.76
09/05/16 10,0,0,0,-0.79
09/05/16 11,0,0,0,0.26
09/05/16 12,0,0,0,-0.77
09/05/16 13,0,0,0,-0.86
09/05/16 14,0,0,0,-0.88
09/05/16 15,0,0,0,-0.82
09/05/16 16,0,0,0,1.59
09/05/16 17,0,0,0,4
09/05/16 18,0,0,0,3.35
09/05/16 19,0,0,0,2.98
09/05/16 20,0,0,0,0.89
09/05/16 21,0,0,0,-0.29
09/05/16 22,0,0,0,-0.4
09/05/16 23,0,0,0,-0.7
10/05/16 00,0,0,0,-0.7
10/05/16 01,0,0,0,-0.73
10/05/16 02,0,0,0,-0.75
10/05/16 03,0,0,0,-0.75
10/05/16 04,0,0,0,-0.75
10/05/16 05,0,0,0,-0.37
10/05/16 06,0,0,0,2
10/05/16 07,0,0,0,0.51
10/05/16 08,0,0,0,-0.51
10/05/16 09,0,0,0,-0.75
10/05/16 10,0,0,0,-0.72
10/05/16 11,0,0,0,0.8
10/05/16 12,0,0,0,-0.69
10/05/16 13,0,0,0,-0.89
10/05/16 14,0,0,0,-0.72
10/05/16 15,0,0,0,-0.58
10/05/16 16,0,0,0,1.52
10/05/16 17,0,0,0,0.32
10/05/16 18,0,0,0,0
10/05/16 19,0,0,0,-0.07
10/05/16 20,0,0,0,0.36
10/05/16 21,0,0,0,-0.15
10/05/16 22,0,0,0,-0.67
10/05/16 23,0,0,0,-0.66
11/05/16 00,1,0,0,-0.77
11/05/16 01,0,0,0,-0.7
11/05/16 02,0,0,0,-0.76
11/05/16 03,0,0,0,-0.66
11/05/16 04,0,0,0,-0.63
11/05/16 05,0,0,0,-0.44
11/05/16 06,0,0,0,-0.6
11/05/16 07,0,0,0,0.34
11/05/16 08,0,0,0,0.45
11/05/16 09,0,0,0,-0.57
11/05/16 10,0,0,0,-0.42
11/05/16 11,0,0,0,0.82
11/05/16 12,0,0,0,-0.83
11/05/16 13,0,0,0,-0.82
11/05/16 14,0,0,0,-0.72
11/05/16 15,0,0,0,-0.73
11/05/16 16,0,0,0,0.95
11/05/16 17,0,0,0,0.13
11/05/16 18,0,0,0,-0.16
11/05/16 19,0,0,0,-0.34
11/05/16 20,0,0,0,0.07
11/05/16 21,0,0,0,-0.28
11/05/16 22,0,0,0,-0.37
11/05/16 23,0,0,0,-0.69
12/05/16 00,0,0,0,-0.77
12/05/16 01,0,0,0,-0.61
12/05/16 02,0,0,0,-0.76
12/05/16 03,0,0,0,-0.73
12/05/16 04,0,0,0,-0.67
12/05/16 05,0,0,0,-0.5
12/05/16 06,0,0,0,-0.41
12/05/16 07,0,0,0,-0.56
12/05/16 08,0,0,0,-0.66
12/05/16 09,0,0,0,1.69
12/05/16 10,0,0,0,-0.63
12/05/16 11,0,0,0,-0.04
12/05/16 12,0,0,0,-0.73
12/05/16 13,0,0,0,-0.85
12/05/16 14,0,0,0,-0.94
12/05/16 15,0,0,0,-0.79
12/05/16 16,0,0,0,0.39
12/05/16 17,0,0,0,0.79
12/05/16 18,0,0,0,0.13
12/05/16 19,0,0,0,-0.32
12/05/16 20,0,0,0,0.25
12/05/16 21,0,0,0,0.06
12/05/16 22,0,0,0,-0.45
12/05/16 23,0,0,0,-0.79
13/05/16 00,0,0,0,-0.72
13/05/16 01,0,0,0,-0.82
13/05/16 02,0,0,0,-0.72
13/05/16 03,0,0,0,-0.72
13/05/16 04,0,0,0,-0.7
13/05/16 05,0,0,0,-0.77
13/05/16 06,0,0,0,-0.51
13/05/16 07,0,0,0,0.12
13/05/16 08,0,0,0,0.07
13/05/16 09,0,0,0,0.79
13/05/16 10,0,0,0,0.17
13/05/16 11,0,0,0,0.74
13/05/16 12,0,0,0,-0.64
13/05/16 13,0,0,0,-0.83
13/05/16 14,0,0,0,-0.83
13/05/16 15,0,0,0,-0.91
13/05/16 16,0,0,0,0.41
13/05/16 17,1,0,0,2.07
13/05/16 18,1,0,0,-0.47
13/05/16 19,1,0,0,-0.16
13/05/16 20,0,0,0,2.6
13/05/16 21,0,0,0,1.07
13/05/16 22,0,0,0,-0.29
13/05/16 23,0,0,0,-0.7
14/05/16 00,0,0,0,-0.67
14/05/16 01,0,0,0,-0.77
14/05/16 02,0,0,0,-0.58
14/05/16 03,0,0,0,-0.64
14/05/16 04,0,0,0,-0.66
14/05/16 05,0,0,0,-0.69
14/05/16 06,0,0,0,-0.69
14/05/16 07,0,0,0,1.58
14/05/16 08,0,0,0,3.04
14/05/16 09,0,0,0,0.54
14/05/16 10,0,0,0,-0.67
14/05/16 11,0,0,0,0.85
14/05/16 12,0,0,0,-0.25
14/05/16 13,0,0,0,2.99
14/05/16 14,0,0,0,-0.72
14/05/16 15,0,0,0,-0.41
14/05/16 16,0,0,0,2.69
14/05/16 17,0,0,0,0.44
14/05/16 18,0,0,0,-0.57
14/05/16 19,0,0,0,0.1
14/05/16 20,0,0,0,0.03
14/05/16 21,0,0,0,-0.38
14/05/16 22,0,0,0,-0.42
14/05/16 23,0,0,0,-0.45
15/05/16 00,0,0,0,-0.72
15/05/16 01,0,0,0,-0.76
15/05/16 02,0,0,0,-0.77
15/05/16 03,0,0,0,-0.76
15/05/16 04,0,0,0,-0.8
15/05/16 05,0,0,0,-0.73
15/05/16 06,0,0,0,-0.28
15/05/16 07,0,0,0,3.64
15/05/16 08,0,0,0,0.31
15/05/16 09,0,0,0,-0.34
15/05/16 10,0,0,0,-0.53
15/05/16 11,0,0,0,0.36
15/05/16 12,0,0,0,-0.5
15/05/16 13,0,0,0,-0.94
15/05/16 14,0,0,0,-0.88
15/05/16 15,0,0,0,-0.89
15/05/16 16,0,0,0,0.8
15/05/16 17,0,0,0,1.18
15/05/16 18,0,0,0,3.27
15/05/16 19,0,0,0,-0.16
15/05/16 20,0,0,0,-0.25
15/05/16 21,0,0,0,-0.41
15/05/16 22,0,0,0,-0.54
15/05/16 23,0,0,0,-0.69
16/05/16 00,0,0,0,-0.75
16/05/16 01,0,0,0,-0.79
16/05/16 02,0,0,0,-0.72
16/05/16 03,0,0,0,-0.77
16/05/16 04,0,0,0,-0.72
16/05/16 05,0,0,0,-0.67
16/05/16 06,0,0,0,-0.26
16/05/16 07,0,0,0,0.09
16/05/16 08,0,0,0,-0.38
16/05/16 09,0,0,0,-0.64
16/05/16 10,0,0,0,-0.79
16/05/16 11,0,0,0,-0.8
16/05/16 12,0,0,0,-0.85
16/05/16 13,0,0,0,-0.85
16/05/16 14,0,0,0,-0.95
16/05/16 15,0,0,0,-0.61
16/05/16 16,0,0,0,3.21
16/05/16 17,0,0,0,0.77
16/05/16 18,0,0,0,0.32
16/05/16 19,0,0,0,0.06
16/05/16 20,0,0,0,0.07
16/05/16 21,0,0,0,-0.4
16/05/16 22,0,0,0,-0.54
16/05/16 23,0,0,0,-0.76
17/05/16 00,0,0,0,-0.67
17/05/16 01,0,0,0,-0.64
17/05/16 02,0,0,0,-0.56
17/05/16 03,0,0,0,-0.77
17/05/16 04,0,0,0,-0.76
17/05/16 05,0,0,0,-0.61
17/05/16 06,0,0,0,-0.29
17/05/16 07,0,0,0,0.98
17/05/16 08,0,0,0,-0.09
17/05/16 09,0,0,0,-0.91
17/05/16 10,0,0,0,-0.73
17/05/16 11,0,0,0,0.48
17/05/16 12,0,0,0,-0.69
17/05/16 13,0,0,0,-0.91
17/05/16 14,0,0,0,-0.82
17/05/16 15,0,0,0,-0.77
17/05/16 16,0,0,0,1.58
17/05/16 17,0,0,0,1.74
17/05/16 18,0,0,0,0.25
17/05/16 19,0,0,0,-0.19
17/05/16 20,0,0,0,0.22
17/05/16 21,0,0,0,-0.25
17/05/16 22,0,0,0,-0.58
17/05/16 23,0,0,0,-0.69
18/05/16 00,0,0,0,-0.76
18/05/16 01,0,0,0,-0.77
18/05/16 02,0,0,0,-0.7
18/05/16 03,0,0,0,-0.7
18/05/16 04,0,0,0,-0.72
18/05/16 05,0,0,0,-0.61
18/05/16 06,0,0,0,-0.54
18/05/16 07,0,0,0,0.04
18/05/16 08,0,0,0,-0.13
18/05/16 09,0,0,0,0.48
18/05/16 10,0,0,0,0.73
18/05/16 11,0,0,0,0.8
18/05/16 12,0,0,0,-0.54
18/05/16 13,0,0,0,-0.69
18/05/16 14,0,0,0,-0.8
18/05/16 15,0,0,0,-0.89
18/05/16 16,0,0,0,1.05
18/05/16 17,0,0,0,2.32
18/05/16 18,0,0,0,1.93
18/05/16 19,0,0,0,1.85
18/05/16 20,0,0,0,2.16
18/05/16 21,1,0,0,-0.23
18/05/16 22,0,0,0,-0.44
18/05/16 23,0,0,0,-0.69
19/05/16 00,0,0,0,-0.75
19/05/16 01,0,0,0,-0.7
19/05/16 02,0,0,0,-0.76
19/05/16 03,0,0,0,-0.76
19/05/16 04,0,0,0,-0.69
19/05/16 05,0,0,0,-0.77
19/05/16 06,0,0,0,-0.5
19/05/16 07,0,0,0,0.39
19/05/16 08,0,0,0,0.51
19/05/16 09,0,0,0,0.63
19/05/16 10,0,0,0,0.99
19/05/16 11,0,0,0,2.18
19/05/16 12,0,0,0,-0.54
19/05/16 13,0,0,0,-0.83
19/05/16 14,0,0,0,-0.79
19/05/16 15,0,0,0,-0.75
19/05/16 16,0,0,0,1.88
19/05/16 17,0,0,0,-0.31
19/05/16 18,0,0,0,-0.41
19/05/16 19,0,0,0,1.77
19/05/16 20,0,0,0,2.06
19/05/16 21,0,0,0,-0.02
19/05/16 22,0,0,0,2.63
19/05/16 23,0,0,0,-0.37
20/05/16 00,0,0,0,-0.56
20/05/16 01,0,0,0,-0.72
20/05/16 02,0,0,0,-0.73
20/05/16 03,0,0,0,-0.77
20/05/16 04,0,0,0,-0.76
20/05/16 05,0,0,0,-0.83
20/05/16 06,0,0,0,-0.53
20/05/16 07,0,0,0,-0.72
20/05/16 08,0,0,0,1.58
20/05/16 09,0,0,0,-0.89
20/05/16 10,0,0,0,-0.83
20/05/16 11,0,0,0,0.26
20/05/16 12,0,0,0,0.1
20/05/16 13,0,0,0,-0.51
20/05/16 14,0,0,0,-0.88
20/05/16 15,0,0,0,-0.98
20/05/16 16,0,0,0,-0.86
20/05/16 17,0,0,0,2.1
20/05/16 18,0,0,0,-0.63
20/05/16 19,0,0,0,-0.44
20/05/16 20,0,0,0,-0.09
20/05/16 21,0,0,0,-0.12
20/05/16 22,1,0,0,-0.54
20/05/16 23,0,0,0,-0.85
21/05/16 00,0,0,0,-0.82
21/05/16 01,0,0,0,-0.89
21/05/16 02,0,0,0,-0.83
21/05/16 03,0,0,0,-0.83
21/05/16 04,0,0,0,-0.85
21/05/16 05,0,0,0,-0.88
21/05/16 06,0,0,0,-0.73
21/05/16 07,0,0,0,1.14
21/05/16 08,0,0,0,2.86
21/05/16 09,0,0,0,1.36
21/05/16 10,0,0,0,0.93
21/05/16 11,0,0,0,0.74
21/05/16 12,0,0,0,-0.72
21/05/16 13,0,0,0,-0.75
21/05/16 14,0,0,0,-0.83
21/05/16 15,0,0,0,-0.77
21/05/16 16,0,0,0,0.51
21/05/16 17,0,0,0,4.86
21/05/16 18,0,0,0,1.17
21/05/16 19,0,0,0,0.16
21/05/16 20,0,0,0,-0.06
21/05/16 21,0,0,0,-0.02
21/05/16 22,0,0,0,-0.31
21/05/16 23,0,0,0,-0.77
22/05/16 00,0,0,0,-0.77
22/05/16 01,0,0,0,-0.79
22/05/16 02,0,0,0,-0.73
22/05/16 03,0,0,0,-0.8
22/05/16 04,0,0,0,-0.76
22/05/16 05,0,0,0,-0.73
22/05/16 06,0,0,0,-0.7
22/05/16 07,0,0,0,0.63
22/05/16 08,0,0,0,0.55
22/05/16 09,0,0,0,-0.34
22/05/16 10,0,0,0,1.31
22/05/16 11,0,0,0,-0.37
22/05/16 12,0,0,0,-0.75
22/05/16 13,0,0,0,-0.88
22/05/16 14,0,0,0,-0.88
22/05/16 15,0,0,0,-0.7
22/05/16 16,0,0,0,1.71
22/05/16 17,0,0,0,-0.76
22/05/16 18,0,0,0,-0.23
22/05/16 19,1,0,0,1.18
22/05/16 20,0,0,0,1.33
22/05/16 21,0,0,0,1.49
22/05/16 22,0,0,0,-0.37
22/05/16 23,0,0,0,-0.77
23/05/16 00,0,0,0,-0.7
23/05/16 01,0,0,0,-0.8
23/05/16 02,0,0,0,-0.89
23/05/16 03,0,0,0,-0.72
23/05/16 04,0,0,0,-0.77
23/05/16 05,0,0,0,-0.85
23/05/16 06,0,0,0,-0.77
23/05/16 07,1,0,0,1.1
23/05/16 08,0,0,0,0.48
23/05/16 09,1,0,0,-0.47
23/05/16 10,0,0,0,-0.25
23/05/16 11,0,0,0,1.11
23/05/16 12,0,0,0,-0.76
23/05/16 13,0,0,0,-0.96
23/05/16 14,0,0,0,-0.91
23/05/16 15,0,0,0,-0.82
23/05/16 16,0,0,0,1.74
23/05/16 17,0,0,0,2.21
23/05/16 18,0,0,0,0.83
23/05/16 19,0,0,0,-0.63
23/05/16 20,0,0,0,-0.31
23/05/16 21,0,0,0,-0.54
23/05/16 22,0,0,0,-0.72
23/05/16 23,0,0,0,-0.77
24/05/16 00,0,0,0,-0.73
24/05/16 01,0,0,0,-0.79
24/05/16 02,0,0,0,-0.89
24/05/16 03,0,0,0,-0.76
24/05/16 04,0,0,0,-0.88
24/05/16 05,0,0,0,-0.7
24/05/16 06,0,0,0,-0.35
24/05/16 07,0,0,0,0.58
24/05/16 08,0,0,0,-0.7
24/05/16 09,0,0,0,4.06
24/05/16 10,0,0,0,0.99
24/05/16 11,0,0,0,-0.77
24/05/16 12,0,0,0,-0.88
24/05/16 13,0,0,0,-0.98
24/05/16 14,0,0,0,-0.88
24/05/16 15,0,0,0,-0.85
24/05/16 16,0,0,0,-0.7
24/05/16 17,0,0,0,1.81
24/05/16 18,0,0,0,-0.07
24/05/16 19,0,0,0,3.16
24/05/16 20,0,0,0,1.33
24/05/16 21,0,0,0,-0.37
24/05/16 22,0,0,0,-0.41
24/05/16 23,0,0,0,-0.76
25/05/16 00,0,0,0,-0.85
25/05/16 01,0,0,0,-0.8
25/05/16 02,0,0,0,-0.79
25/05/16 03,0,0,0,-0.75
25/05/16 04,0,0,0,-0.86
25/05/16 05,0,0,0,-0.57
25/05/16 06,0,0,0,-0.44
25/05/16 07,0,0,0,0.39
25/05/16 08,0,0,0,0.73
25/05/16 09,0,0,0,-0.58
25/05/16 10,0,0,0,1.84
25/05/16 11,0,0,0,1.05
25/05/16 12,0,0,0,-0.76
25/05/16 13,0,0,0,-0.92
25/05/16 14,0,0,0,-0.85
25/05/16 15,0,0,0,-0.88
25/05/16 16,0,0,0,1.96
25/05/16 17,0,0,0,6.79
25/05/16 18,0,0,0,3.53
25/05/16 19,0,0,0,-0.07
25/05/16 20,0,0,0,-0.13
25/05/16 21,0,0,0,-0.4
25/05/16 22,0,0,0,-0.5
25/05/16 23,0,0,0,-0.69
26/05/16 00,0,0,0,-0.82
26/05/16 01,0,0,0,-0.77
26/05/16 02,0,0,0,-0.82
26/05/16 03,0,0,0,-0.77
26/05/16 04,0,0,0,-0.73
26/05/16 05,0,0,0,-0.44
26/05/16 06,0,0,0,-0.26
26/05/16 07,0,0,0,0.61
26/05/16 08,0,0,0,0.15
26/05/16 09,0,0,0,-0.82
26/05/16 10,0,0,0,-0.83
26/05/16 11,0,0,0,-0.48
26/05/16 12,0,0,0,-0.86
26/05/16 13,0,0,0,-0.83
26/05/16 14,0,0,0,-0.83
26/05/16 15,0,0,0,-0.19
26/05/16 16,0,0,0,1.45
26/05/16 17,0,0,0,-0.15
26/05/16 18,0,0,0,0.1
26/05/16 19,0,0,0,-0.22
26/05/16 20,0,0,0,0.04
26/05/16 21,0,0,0,-0.45
26/05/16 22,0,0,0,-0.44
26/05/16 23,0,0,0,-0.69
27/05/16 00,0,0,0,-0.89
27/05/16 01,0,0,0,-0.75
27/05/16 02,0,0,0,-0.82
27/05/16 03,0,0,0,-0.82
27/05/16 04,0,0,0,-0.85
27/05/16 05,0,0,0,-0.6
27/05/16 06,0,0,0,-0.77
27/05/16 07,0,0,0,-0.26
27/05/16 08,0,0,0,0.41
27/05/16 09,0,0,0,-0.77
27/05/16 10,0,0,0,-0.44
27/05/16 11,0,0,0,0.51
27/05/16 12,0,0,0,-0.51
27/05/16 13,0,0,0,-0.82
27/05/16 14,0,0,0,-0.88
27/05/16 15,0,0,0,-0.88
27/05/16 16,0,0,0,0.55
27/05/16 17,0,0,0,0.26
27/05/16 18,0,0,0,-0.57
27/05/16 19,0,0,0,-0.45
27/05/16 20,0,0,0,2.78
27/05/16 21,0,0,0,2.88
27/05/16 22,0,0,0,-0.37
27/05/16 23,0,0,0,-0.77
28/05/16 00,0,0,0,-0.79
28/05/16 01,0,0,0,-0.83
28/05/16 02,0,0,0,-0.82
28/05/16 03,0,0,0,-0.73
28/05/16 04,0,0,0,-0.85
28/05/16 05,0,0,0,-0.79
28/05/16 06,0,0,0,-0.47
28/05/16 07,0,0,0,0.55
28/05/16 08,0,0,0,0.36
28/05/16 09,0,0,0,-0.64
28/05/16 10,0,0,0,-0.7
28/05/16 11,0,0,0,0.64
28/05/16 12,0,0,0,-0.69
28/05/16 13,0,0,0,-0.92
28/05/16 14,0,0,0,0.44
28/05/16 15,0,0,0,2.25
28/05/16 16,0,0,0,-0.23
28/05/16 17,0,0,0,1.85
28/05/16 18,0,0,0,1.52
28/05/16 19,0,0,0,-0.09
28/05/16 20,0,0,0,0.26
28/05/16 21,0,0,0,2.78
28/05/16 22,0,0,0,-0.47
28/05/16 23,0,0,0,-0.79
29/05/16 00,0,0,0,-0.61
29/05/16 01,0,0,0,-0.83
29/05/16 02,0,0,0,-0.85
29/05/16 03,0,0,0,-0.8
29/05/16 04,0,0,0,-0.72
29/05/16 05,0,0,0,-0.75
29/05/16 06,0,0,0,-0.63
29/05/16 07,0,0,0,0.67
29/05/16 08,0,0,0,0.7
29/05/16 09,0,0,0,2.1
29/05/16 10,0,0,0,1.21
29/05/16 11,0,0,0,-0.69
29/05/16 12,0,0,0,-0.69
29/05/16 13,0,0,0,-0.82
29/05/16 14,0,0,0,-0.79
29/05/16 15,0,0,0,0.96
29/05/16 16,0,0,0,2.63
29/05/16 17,0,0,0,0.63
29/05/16 18,0,0,0,-0.57
29/05/16 19,0,0,0,-0.41
29/05/16 20,0,0,0,-0.38
29/05/16 21,0,0,0,2.04
29/05/16 22,0,0,0,0.74
29/05/16 23,0,0,0,-0.82
30/05/16 00,0,0,0,-0.89
30/05/16 01,0,0,0,-0.63
30/05/16 02,0,0,0,-0.7
30/05/16 03,0,0,0,-0.73
30/05/16 04,0,0,0,-0.85
30/05/16 05,0,0,0,-0.72
30/05/16 06,0,0,0,-0.64
30/05/16 07,0,0,0,0.76
30/05/16 08,0,0,0,-0.25
30/05/16 09,0,0,0,1.08
30/05/16 10,0,0,0,0.31
30/05/16 11,0,0,0,-0.67
30/05/16 12,0,0,0,-0.86
30/05/16 13,0,0,0,-0.7
30/05/16 14,0,0,0,-0.8
30/05/16 15,0,0,0,-0.83
30/05/16 16,0,0,0,1.02
30/05/16 17,0,0,0,1.84
30/05/16 18,0,0,0,0.17
30/05/16 19,0,0,0,0.04
30/05/16 20,0,0,0,0.12
30/05/16 21,0,0,0,-0.35
30/05/16 22,0,0,0,-0.32
30/05/16 23,0,0,0,-0.61
31/05/16 00,0,0,0,-0.64
31/05/16 01,0,0,0,-0.75
31/05/16 02,0,0,0,-0.66
31/05/16 03,0,0,0,-0.76
31/05/16 04,0,0,0,-0.66
31/05/16 05,0,0,0,-0.63
31/05/16 06,0,0,0,-0.23
31/05/16 07,0,0,0,0.45
31/05/16 08,0,0,0,0.01
31/05/16 09,0,0,0,-0.09
31/05/16 10,0,0,0,1.37
31/05/16 11,0,0,0,0.91
31/05/16 12,0,0,0,-0.64
31/05/16 13,0,0,0,-0.91
31/05/16 14,0,0,0,-0.83
31/05/16 15,0,0,0,-0.72
31/05/16 16,0,0,0,3.62
31/05/16 17,0,0,0,2.83
31/05/16 18,0,0,0,-0.15
31/05/16 19,0,0,0,2.44
31/05/16 20,0,0,0,0.38
31/05/16 21,0,0,0,-0.16
31/05/16 22,0,0,0,-0.6
31/05/16 23,0,0,0,-0.8
01/06/16 00,0,0,0,-0.76
01/06/16 01,0,0,0,-0.61
01/06/16 02,0,0,0,-0.7
01/06/16 03,0,0,0,-0.82
01/06/16 04,0,0,0,-0.77
01/06/16 05,0,0,0,-0.54
01/06/16 06,0,0,0,-0.38
01/06/16 07,0,0,0,0.77
01/06/16 08,0,0,0,0.03
01/06/16 09,0,0,0,-0.85
01/06/16 10,0,0,0,-0.82
01/06/16 11,0,0,0,0.44
01/06/16 12,0,0,0,-0.44
01/06/16 13,0,0,0,-0.85
01/06/16 14,0,0,0,-0.86
01/06/16 15,0,0,0,-0.83
01/06/16 16,0,0,0,0.07
01/06/16 17,0,0,0,1.05
01/06/16 18,0,0,0,0.22
01/06/16 19,0,0,0,-0.12
01/06/16 20,0,0,0,0.09
01/06/16 21,0,0,0,-0.41
01/06/16 22,0,0,0,-0.63
01/06/16 23,0,0,0,-0.8
02/06/16 00,0,0,0,-0.83
02/06/16 01,0,0,0,-0.73
02/06/16 02,0,0,0,-0.82
02/06/16 03,0,0,0,-0.82
02/06/16 04,0,0,0,-0.77
02/06/16 05,0,0,0,-0.45
02/06/16 06,0,0,0,-0.48
02/06/16 07,0,0,0,-0.02
02/06/16 08,0,0,0,-0.28
02/06/16 09,0,0,0,-0.67
02/06/16 10,0,0,0,-0.88
02/06/16 11,0,0,0,-0.66
02/06/16 12,0,0,0,-0.5
02/06/16 13,0,0,0,-0.85
02/06/16 14,0,0,0,-0.91
02/06/16 15,0,0,0,-0.7
02/06/16 16,0,0,0,3.4
02/06/16 17,0,0,0,-0.5
02/06/16 18,0,0,0,0
02/06/16 19,0,0,0,0.19
02/06/16 20,0,0,0,0.39
02/06/16 21,0,0,0,-0.16
02/06/16 22,0,0,0,-0.4
02/06/16 23,0,0,0,-0.82
03/06/16 00,0,0,0,-0.77
03/06/16 01,0,0,0,-0.83
03/06/16 02,0,0,0,-0.73
03/06/16 03,0,0,0,-0.8
03/06/16 04,0,0,0,-0.7
03/06/16 05,0,0,0,-0.56
03/06/16 06,0,0,0,-0.54
03/06/16 07,0,0,0,0.51
03/06/16 08,0,0,0,-0.02
03/06/16 09,0,0,0,-0.7
03/06/16 10,0,0,0,-0.7
03/06/16 11,0,0,0,0.82
03/06/16 12,0,0,0,-0.64
03/06/16 13,0,0,0,-0.92
03/06/16 14,0,0,0,-0.66
03/06/16 15,0,0,0,-0.77
03/06/16 16,0,0,0,1.49
03/06/16 17,0,0,0,2.07
03/06/16 18,0,0,0,-0.16
03/06/16 19,0,0,0,-0.21
03/06/16 20,0,0,0,0.07
03/06/16 21,0,0,0,-0.31
03/06/16 22,0,0,0,-0.54
03/06/16 23,0,0,0,-0.6
04/06/16 00,0,0,0,-0.79
04/06/16 01,0,0,0,-0.72
04/06/16 02,0,0,0,-0.82
04/06/16 03,0,0,0,-0.8
04/06/16 04,0,0,0,-0.82
04/06/16 05,0,0,0,-0.73
04/06/16 06,0,0,0,-0.75
04/06/16 07,0,0,0,3.58
04/06/16 08,0,0,0,2.57
04/06/16 09,0,0,0,2
04/06/16 10,0,0,0,-0.76
04/06/16 11,0,0,0,-0.03
04/06/16 12,0,0,0,-0.64
04/06/16 13,0,0,0,-0.69
04/06/16 14,0,0,0,-0.92
04/06/16 15,0,0,0,-0.53
04/06/16 16,0,0,0,0.74
04/06/16 17,0,0,0,0.67
04/06/16 18,0,0,0,1.55
04/06/16 19,0,0,0,0.53
04/06/16 20,0,0,0,-0.28
04/06/16 21,0,0,0,-0.15
04/06/16 22,0,0,0,-0.25
04/06/16 23,0,0,0,-0.58
05/06/16 00,0,0,0,-0.83
05/06/16 01,0,0,0,-0.72
05/06/16 02,0,0,0,-0.85
05/06/16 03,0,0,0,-0.64
05/06/16 04,0,0,0,-0.64
05/06/16 05,0,0,0,-0.75
05/06/16 06,0,0,0,-0.72
05/06/16 07,0,0,0,1.12
05/06/16 08,0,0,0,1.58
05/06/16 09,0,0,0,0.61
05/06/16 10,0,0,0,0.61
05/06/16 11,0,0,0,0.67
05/06/16 12,0,0,0,-0.82
05/06/16 13,0,0,0,-0.79
05/06/16 14,0,0,0,-0.69
05/06/16 15,0,0,0,-0.77
05/06/16 16,0,0,0,-0.22
05/06/16 17,0,0,0,2.59
05/06/16 18,0,0,0,2.6
05/06/16 19,0,0,0,-0.09
05/06/16 20,0,0,0,-0.31
05/06/16 21,0,0,0,-0.37
05/06/16 22,0,0,0,-0.44
05/06/16 23,1,0,0,-0.7
06/06/16 00,0,0,0,-0.86
06/06/16 01,0,0,0,-0.8
06/06/16 02,0,0,0,-0.76
06/06/16 03,0,0,0,-0.89
06/06/16 04,0,0,0,-0.79
06/06/16 05,0,0,0,-0.73
06/06/16 06,0,0,0,-0.41
06/06/16 07,0,0,0,0.48
06/06/16 08,0,0,0,0.51
06/06/16 09,0,0,0,1.08
06/06/16 10,0,0,0,0
06/06/16 11,0,0,0,0.01
06/06/16 12,0,0,0,0.16
06/06/16 13,0,0,0,-0.79
06/06/16 14,0,0,0,-0.66
06/06/16 15,0,0,0,-0.82
06/06/16 16,0,0,0,-0.29
06/06/16 17,0,0,0,2.18
06/06/16 18,0,0,0,-0.54
06/06/16 19,0,0,0,-0.21
06/06/16 20,0,0,0,-0.31
06/06/16 21,0,0,0,-0.53
06/06/16 22,0,0,0,-0.5
06/06/16 23,0,0,0,-0.69
07/06/16 00,0,0,0,-0.73
07/06/16 01,0,0,0,-0.7
07/06/16 02,0,0,0,-0.7
07/06/16 03,0,0,0,-0.77
07/06/16 04,0,0,0,-0.75
07/06/16 05,0,0,0,-0.75
07/06/16 06,0,0,0,-0.47
07/06/16 07,0,0,0,0.64
07/06/16 08,0,0,0,-0.12
07/06/16 09,0,0,0,-0.86
07/06/16 10,0,0,0,-0.79
07/06/16 11,0,0,0,-0.03
07/06/16 12,0,0,0,-0.12
07/06/16 13,0,0,0,-0.88
07/06/16 14,0,0,0,-0.77
07/06/16 15,0,0,0,-0.8
07/06/16 16,0,0,0,0.72
07/06/16 17,0,0,0,0.73
07/06/16 18,0,0,0,-0.18
07/06/16 19,0,0,0,-0.22
07/06/16 20,0,0,0,0
07/06/16 21,0,0,0,-0.25
07/06/16 22,0,0,0,-0.53
07/06/16 23,0,0,0,-0.72
08/06/16 00,0,0,0,-0.79
08/06/16 01,0,0,0,-0.79
08/06/16 02,0,0,0,-0.86
08/06/16 03,0,0,0,-0.66
08/06/16 04,0,0,0,-0.76
08/06/16 05,0,0,0,-0.67
08/06/16 06,0,0,0,-0.47
08/06/16 07,0,0,0,1.07
08/06/16 08,0,0,0,-0.21
08/06/16 09,0,0,0,-0.91
08/06/16 10,0,0,0,-0.88
08/06/16 11,0,0,0,1.08
08/06/16 12,0,0,0,-0.64
08/06/16 13,0,0,0,-0.91
08/06/16 14,0,0,0,-0.85
08/06/16 15,0,0,0,-0.86
08/06/16 16,0,0,0,-0.22
08/06/16 17,0,0,0,2.38
08/06/16 18,0,0,0,-0.67
08/06/16 19,0,0,0,-0.4
08/06/16 20,0,0,0,-0.37
08/06/16 21,0,0,0,0.06
08/06/16 22,0,0,0,-0.16
08/06/16 23,0,0,0,-0.72
09/06/16 00,0,0,0,-0.82
09/06/16 01,0,0,0,-0.86
09/06/16 02,0,0,0,-0.77
09/06/16 03,0,0,0,-0.86
09/06/16 04,0,0,0,-0.85
09/06/16 05,0,0,0,0.96
09/06/16 06,0,0,0,0.85
09/06/16 07,0,0,0,0.54
09/06/16 08,0,0,0,0.09
09/06/16 09,0,0,0,-0.73
09/06/16 10,0,0,0,-0.76
09/06/16 11,0,0,0,-0.94
